worker_id,state,labour_category,contracted_wage,age,gender,migration_status,years_of_experience,feedback_score,job_type,timestamp
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,20-07-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,21-07-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,22-07-2025
9,TELANGANA,Mason,4483,22,Female,Permanent Migrant,15,4.1,Secondary,23-07-2025
9,TELANGANA,Weavers,4155,22,Female,Permanent Migrant,6,3.63,Secondary,24-07-2025
9,TELANGANA,Fishermen-coastal/deep-sea,3957,22,Female,Permanent Migrant,2,3.64,Secondary,25-07-2025
9,TELANGANA,Electrician,2109,22,Female,Permanent Migrant,4,3.28,Secondary,26-07-2025
9,TELANGANA,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",2619,22,Female,Permanent Migrant,6,2.93,Major,27-07-2025
9,TELANGANA,Mason,1328,22,Female,Permanent Migrant,15,4.29,Secondary,28-07-2025
9,TELANGANA,Harvesting/Winnowing/Threshing workers,1750,22,Female,Permanent Migrant,10,3.12,Secondary,29-07-2025
9,TELANGANA,"Plant protection workers (applying pesticides, treating seeds, etc.)",1141,22,Female,Permanent Migrant,2,2.95,Secondary,30-07-2025
9,TELANGANA,Construction Site Supervisor,4047,22,Female,Permanent Migrant,15,4.02,Secondary,31-07-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,01-08-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,02-08-2025
9,TELANGANA,Fishermen-coastal/deep-sea,1817,22,Female,Permanent Migrant,4,2.57,Secondary,03-08-2025
9,TELANGANA,Sweeping/cleaning workers,3726,22,Female,Permanent Migrant,15,2.96,Secondary,04-08-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,05-08-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,06-08-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,07-08-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,08-08-2025
9,TELANGANA,Handicraft workers,3100,22,Female,Permanent Migrant,8,2.86,Secondary,09-08-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,10-08-2025
9,TELANGANA,Mason,3691,22,Female,Permanent Migrant,6,2.64,Secondary,11-08-2025
9,TELANGANA,Handicraft workers,2601,22,Female,Permanent Migrant,8,2.86,Secondary,12-08-2025
9,TELANGANA,Mason,4020,22,Female,Permanent Migrant,9,3.6,Secondary,13-08-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,14-08-2025
9,TELANGANA,Harvesting/Winnowing/Threshing workers,3755,22,Female,Permanent Migrant,10,3.12,Secondary,15-08-2025
9,TELANGANA,Mason,2443,22,Female,Permanent Migrant,6,2.64,Secondary,16-08-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,17-08-2025
9,TELANGANA,Harvesting/Winnowing/Threshing workers,3258,22,Female,Permanent Migrant,10,3.12,Secondary,18-08-2025
9,TELANGANA,Sweeping/cleaning workers,2329,22,Female,Permanent Migrant,15,2.96,Secondary,19-08-2025
9,TELANGANA,Weavers,4216,22,Female,Permanent Migrant,6,3.63,Secondary,20-08-2025
9,TELANGANA,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",2715,22,Female,Permanent Migrant,4,3.07,Major,21-08-2025
9,TELANGANA,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",2502,22,Female,Permanent Migrant,4,3.07,Major,22-08-2025
9,TELANGANA,Loggers and wood cutters,1113,22,Female,Permanent Migrant,13,3,Secondary,23-08-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,24-08-2025
9,TELANGANA,Loggers and wood cutters,4690,22,Female,Permanent Migrant,13,3,Secondary,25-08-2025
9,TELANGANA,Handicraft workers,2658,22,Female,Permanent Migrant,15,2.86,Secondary,26-08-2025
9,TELANGANA,Handicraft workers,3168,22,Female,Permanent Migrant,15,2.86,Secondary,27-08-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,28-08-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,29-08-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,30-08-2025
9,TELANGANA,Blacksmith,3327,22,Female,Permanent Migrant,2,3.77,Secondary,31-08-2025
10,MANIPUR,Harvesting/Winnowing/Threshing workers,4174,35,Male,Permanent Migrant,15,4.53,Secondary,01-06-2025
10,MANIPUR,Plumber,2532,35,Male,Permanent Migrant,15,4.29,Secondary,02-06-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,03-06-2025
10,MANIPUR,Mason,1568,35,Male,Permanent Migrant,3,2.83,Secondary,04-06-2025
10,MANIPUR,Fishermen-coastal/deep-sea,3599,35,Male,Permanent Migrant,4,2.57,Secondary,05-06-2025
10,MANIPUR,Harvesting/Winnowing/Threshing workers,3734,35,Male,Permanent Migrant,15,4.53,Secondary,06-06-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,07-06-2025
10,MANIPUR,"Picking workers (including Tea, Cotton, Tobacco and other commercial crops)",2838,35,Male,Permanent Migrant,12,4.09,Secondary,08-06-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,09-06-2025
10,MANIPUR,Harvesting/Winnowing/Threshing workers,4431,35,Male,Permanent Migrant,15,4.91,Secondary,10-06-2025
10,MANIPUR,Loggers and wood cutters,3805,35,Male,Permanent Migrant,13,3,Secondary,11-06-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,12-06-2025
10,MANIPUR,Loggers and wood cutters,1613,35,Male,Permanent Migrant,13,3,Secondary,13-06-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,14-06-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,15-06-2025
10,MANIPUR,Harvesting/Winnowing/Threshing workers,4597,35,Male,Permanent Migrant,15,4.53,Secondary,16-06-2025
10,MANIPUR,Fishermen-coastal/deep-sea,2563,35,Male,Permanent Migrant,4,2.57,Secondary,17-06-2025
10,MANIPUR,Harvesting/Winnowing/Threshing workers,2580,35,Male,Permanent Migrant,15,4.53,Secondary,18-06-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,19-06-2025
10,MANIPUR,Sweeping/cleaning workers,1188,35,Male,Permanent Migrant,15,2.96,Secondary,20-06-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,21-06-2025
10,MANIPUR,Fishermen-coastal/deep-sea,1847,35,Male,Permanent Migrant,2,3.64,Secondary,22-06-2025
10,MANIPUR,Blacksmith,3016,35,Male,Permanent Migrant,2,3.77,Secondary,23-06-2025
10,MANIPUR,Harvesting/Winnowing/Threshing workers,1214,35,Male,Permanent Migrant,15,4.78,Secondary,24-06-2025
10,MANIPUR,Fishermen-coastal/deep-sea,4272,35,Male,Permanent Migrant,2,3.64,Secondary,25-06-2025
10,MANIPUR,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",4539,35,Male,Permanent Migrant,6,2.93,Major,26-06-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,27-06-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,28-06-2025
10,MANIPUR,Fishermen-coastal/deep-sea,1592,35,Male,Permanent Migrant,2,3.64,Secondary,29-06-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,30-06-2025
10,MANIPUR,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",4405,35,Male,Permanent Migrant,6,2.93,Major,01-07-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,02-07-2025
10,MANIPUR,"Plant protection workers (applying pesticides, treating seeds, etc.)",4113,35,Male,Permanent Migrant,2,2.95,Secondary,03-07-2025
10,MANIPUR,Mason,4336,35,Male,Permanent Migrant,6,2.64,Secondary,04-07-2025
10,MANIPUR,Harvesting/Winnowing/Threshing workers,3076,35,Male,Permanent Migrant,10,3.12,Secondary,05-07-2025
10,MANIPUR,"Packaging labourers, agriculture",2896,35,Male,Permanent Migrant,8,3.73,Secondary,06-07-2025
10,MANIPUR,Weavers,3798,35,Male,Permanent Migrant,15,2.57,Secondary,07-07-2025
10,MANIPUR,Harvesting/Winnowing/Threshing workers,2765,35,Male,Permanent Migrant,10,3.12,Secondary,08-07-2025
10,MANIPUR,Harvesting/Winnowing/Threshing workers,2797,35,Male,Permanent Migrant,15,4.91,Secondary,09-07-2025
10,MANIPUR,Sweeping/cleaning workers,3935,35,Male,Permanent Migrant,15,2.96,Secondary,10-07-2025
10,MANIPUR,"Plant protection workers (applying pesticides, treating seeds, etc.)",2972,35,Male,Permanent Migrant,2,2.95,Secondary,11-07-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,12-07-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,13-07-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,14-07-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,15-07-2025
10,MANIPUR,Harvesting/Winnowing/Threshing workers,1176,35,Male,Permanent Migrant,15,4.53,Secondary,16-07-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,17-07-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,18-07-2025
10,MANIPUR,Plumber,2091,35,Male,Permanent Migrant,15,4.29,Secondary,19-07-2025
10,MANIPUR,Mason,3468,35,Male,Permanent Migrant,6,2.64,Secondary,20-07-2025
10,MANIPUR,Weavers,1124,35,Male,Permanent Migrant,6,3.63,Secondary,21-07-2025
10,MANIPUR,Weavers,4112,35,Male,Permanent Migrant,6,3.63,Secondary,22-07-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,23-07-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,24-07-2025
10,MANIPUR,Mason,2746,35,Male,Permanent Migrant,15,4.1,Secondary,25-07-2025
10,MANIPUR,Harvesting/Winnowing/Threshing workers,3064,35,Male,Permanent Migrant,15,4.91,Secondary,26-07-2025
10,MANIPUR,Fishermen-coastal/deep-sea,4744,35,Male,Permanent Migrant,4,2.57,Secondary,27-07-2025
10,MANIPUR,Loggers and wood cutters,1296,35,Male,Permanent Migrant,13,3,Secondary,28-07-2025
10,MANIPUR,Electrician,1783,35,Male,Permanent Migrant,4,3.28,Secondary,29-07-2025
10,MANIPUR,Fishermen-coastal/deep-sea,2069,35,Male,Permanent Migrant,2,3.64,Secondary,30-07-2025
10,MANIPUR,Sweeping/cleaning workers,4868,35,Male,Permanent Migrant,15,2.96,Secondary,31-07-2025
10,MANIPUR,Construction Site Supervisor,2343,35,Male,Permanent Migrant,15,4.02,Secondary,01-08-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,02-08-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,03-08-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,04-08-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,05-08-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,06-08-2025
10,MANIPUR,Fishermen-coastal/deep-sea,1501,35,Male,Permanent Migrant,4,2.57,Secondary,07-08-2025
10,MANIPUR,Harvesting/Winnowing/Threshing workers,2215,35,Male,Permanent Migrant,10,3.12,Secondary,08-08-2025
10,MANIPUR,Electrician,1534,35,Male,Permanent Migrant,4,3.28,Secondary,09-08-2025
10,MANIPUR,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",1403,35,Male,Permanent Migrant,6,2.93,Major,10-08-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,11-08-2025
10,MANIPUR,Plumber,4302,35,Male,Permanent Migrant,15,4.29,Secondary,12-08-2025
10,MANIPUR,Fishermen-coastal/deep-sea,3653,35,Male,Permanent Migrant,4,2.57,Secondary,13-08-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,14-08-2025
10,MANIPUR,Sweeping/cleaning workers,1020,35,Male,Permanent Migrant,15,2.96,Secondary,15-08-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,16-08-2025
10,MANIPUR,Mason,1309,35,Male,Permanent Migrant,3,2.83,Secondary,17-08-2025
10,MANIPUR,Handicraft workers,4617,35,Male,Permanent Migrant,9,3.63,Secondary,18-08-2025
10,MANIPUR,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",1351,35,Male,Permanent Migrant,6,2.93,Major,19-08-2025
10,MANIPUR,Handicraft workers,2984,35,Male,Permanent Migrant,9,3.63,Secondary,20-08-2025
10,MANIPUR,"Packaging labourers, agriculture",2267,35,Male,Permanent Migrant,8,3.73,Secondary,21-08-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,22-08-2025
10,MANIPUR,Mason,3710,35,Male,Permanent Migrant,15,4.29,Secondary,23-08-2025
10,MANIPUR,Weavers,4508,35,Male,Permanent Migrant,15,2.57,Secondary,24-08-2025
10,MANIPUR,Mason,3859,35,Male,Permanent Migrant,6,2.64,Secondary,25-08-2025
10,MANIPUR,Plumber,2178,35,Male,Permanent Migrant,15,4.09,Secondary,26-08-2025
10,MANIPUR,Fishermen-coastal/deep-sea,4236,35,Male,Permanent Migrant,4,2.57,Secondary,27-08-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,28-08-2025
10,MANIPUR,Weavers,3031,35,Male,Permanent Migrant,6,3.63,Secondary,29-08-2025
10,MANIPUR,Fishermen-coastal/deep-sea,1123,35,Male,Permanent Migrant,4,2.57,Secondary,30-08-2025
10,MANIPUR,No Job,0,35,Male,Permanent Migrant,0,0,No Job,31-08-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,01-06-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,02-06-2025
11,UTTARAKHAND,Handicraft workers,4399,37,Female,Permanent Migrant,9,3.63,Secondary,03-06-2025
11,UTTARAKHAND,Sweeping/cleaning workers,4800,37,Female,Permanent Migrant,15,2.96,Secondary,04-06-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,05-06-2025
11,UTTARAKHAND,Handicraft workers,4902,37,Female,Permanent Migrant,9,3.63,Secondary,06-06-2025
11,UTTARAKHAND,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",2821,37,Female,Permanent Migrant,6,2.93,Major,07-06-2025
11,UTTARAKHAND,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",2781,37,Female,Permanent Migrant,6,2.93,Major,08-06-2025
11,UTTARAKHAND,Mason,3045,37,Female,Permanent Migrant,6,2.64,Secondary,09-06-2025
11,UTTARAKHAND,Handicraft workers,4053,37,Female,Permanent Migrant,15,2.86,Secondary,10-06-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,11-06-2025
11,UTTARAKHAND,Fishermen-coastal/deep-sea,4983,37,Female,Permanent Migrant,4,2.57,Secondary,12-06-2025
11,UTTARAKHAND,Handicraft workers,4200,37,Female,Permanent Migrant,15,2.86,Secondary,13-06-2025
11,UTTARAKHAND,Harvesting/Winnowing/Threshing workers,2276,37,Female,Permanent Migrant,15,4.53,Secondary,14-06-2025
11,UTTARAKHAND,Sweeping/cleaning workers,4342,37,Female,Permanent Migrant,15,2.96,Secondary,15-06-2025
11,UTTARAKHAND,Plumber,4885,37,Female,Permanent Migrant,15,4.29,Secondary,16-06-2025
11,UTTARAKHAND,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",3106,37,Female,Permanent Migrant,4,3.07,Major,17-06-2025
11,UTTARAKHAND,Sweeping/cleaning workers,1352,37,Female,Permanent Migrant,15,2.96,Secondary,18-06-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,19-06-2025
11,UTTARAKHAND,Construction Site Supervisor,4037,37,Female,Permanent Migrant,15,4.02,Secondary,20-06-2025
11,UTTARAKHAND,Harvesting/Winnowing/Threshing workers,2296,37,Female,Permanent Migrant,15,4.91,Secondary,21-06-2025
11,UTTARAKHAND,Mason,3834,37,Female,Permanent Migrant,3,2.83,Secondary,22-06-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,23-06-2025
11,UTTARAKHAND,Harvesting/Winnowing/Threshing workers,1683,37,Female,Permanent Migrant,10,3.12,Secondary,24-06-2025
11,UTTARAKHAND,Harvesting/Winnowing/Threshing workers,1256,37,Female,Permanent Migrant,10,3.12,Secondary,25-06-2025
11,UTTARAKHAND,Electrician,2897,37,Female,Permanent Migrant,4,3.28,Secondary,26-06-2025
11,UTTARAKHAND,Harvesting/Winnowing/Threshing workers,1586,37,Female,Permanent Migrant,10,3.12,Secondary,27-06-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,28-06-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,29-06-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,30-06-2025
11,UTTARAKHAND,Loggers and wood cutters,4543,37,Female,Permanent Migrant,12,3.99,Secondary,01-07-2025
11,UTTARAKHAND,Harvesting/Winnowing/Threshing workers,1106,37,Female,Permanent Migrant,15,4.91,Secondary,02-07-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,03-07-2025
11,UTTARAKHAND,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",2502,37,Female,Permanent Migrant,6,2.93,Major,04-07-2025
11,UTTARAKHAND,Harvesting/Winnowing/Threshing workers,1474,37,Female,Permanent Migrant,15,4.91,Secondary,05-07-2025
11,UTTARAKHAND,Harvesting/Winnowing/Threshing workers,2034,37,Female,Permanent Migrant,10,3.12,Secondary,06-07-2025
11,UTTARAKHAND,Fishermen-coastal/deep-sea,3214,37,Female,Permanent Migrant,4,2.57,Secondary,07-07-2025
11,UTTARAKHAND,Sweeping/cleaning workers,4569,37,Female,Permanent Migrant,15,2.96,Secondary,08-07-2025
11,UTTARAKHAND,Fishermen-coastal/deep-sea,2567,37,Female,Permanent Migrant,2,3.64,Secondary,09-07-2025
11,UTTARAKHAND,"Picking workers (including Tea, Cotton, Tobacco and other commercial crops)",2430,37,Female,Permanent Migrant,12,4.09,Secondary,10-07-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,11-07-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,12-07-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,13-07-2025
11,UTTARAKHAND,"Picking workers (including Tea, Cotton, Tobacco and other commercial crops)",1352,37,Female,Permanent Migrant,12,4.09,Secondary,14-07-2025
11,UTTARAKHAND,Mason,1478,37,Female,Permanent Migrant,3,2.83,Secondary,15-07-2025
11,UTTARAKHAND,Plumber,3985,37,Female,Permanent Migrant,15,4.29,Secondary,16-07-2025
11,UTTARAKHAND,Mason,4363,37,Female,Permanent Migrant,6,2.64,Secondary,17-07-2025
11,UTTARAKHAND,Harvesting/Winnowing/Threshing workers,1667,37,Female,Permanent Migrant,10,3.12,Secondary,18-07-2025
11,UTTARAKHAND,Mason,3440,37,Female,Permanent Migrant,6,2.64,Secondary,19-07-2025
11,UTTARAKHAND,Harvesting/Winnowing/Threshing workers,3963,37,Female,Permanent Migrant,15,4.91,Secondary,20-07-2025
11,UTTARAKHAND,Harvesting/Winnowing/Threshing workers,1249,37,Female,Permanent Migrant,15,4.53,Secondary,21-07-2025
11,UTTARAKHAND,Harvesting/Winnowing/Threshing workers,3346,37,Female,Permanent Migrant,15,4.91,Secondary,22-07-2025
11,UTTARAKHAND,Harvesting/Winnowing/Threshing workers,4303,37,Female,Permanent Migrant,15,4.91,Secondary,23-07-2025
11,UTTARAKHAND,Mason,1292,37,Female,Permanent Migrant,15,4.29,Secondary,24-07-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,25-07-2025
11,UTTARAKHAND,"Plant protection workers (applying pesticides, treating seeds, etc.)",3040,37,Female,Permanent Migrant,2,2.95,Secondary,26-07-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,27-07-2025
11,UTTARAKHAND,Construction Site Supervisor,1181,37,Female,Permanent Migrant,15,4.02,Secondary,28-07-2025
11,UTTARAKHAND,Mason,1598,37,Female,Permanent Migrant,6,2.64,Secondary,29-07-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,30-07-2025
11,UTTARAKHAND,Sweeping/cleaning workers,1217,37,Female,Permanent Migrant,15,2.96,Secondary,31-07-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,01-08-2025
11,UTTARAKHAND,Blacksmith,4749,37,Female,Permanent Migrant,2,3.77,Secondary,02-08-2025
11,UTTARAKHAND,Construction Site Supervisor,2223,37,Female,Permanent Migrant,15,4.07,Secondary,03-08-2025
11,UTTARAKHAND,Handicraft workers,3095,37,Female,Permanent Migrant,9,3.63,Secondary,04-08-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,05-08-2025
11,UTTARAKHAND,Sweeping/cleaning workers,1193,37,Female,Permanent Migrant,15,2.96,Secondary,06-08-2025
11,UTTARAKHAND,"Picking workers (including Tea, Cotton, Tobacco and other commercial crops)",1266,37,Female,Permanent Migrant,12,4.09,Secondary,07-08-2025
11,UTTARAKHAND,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",4445,37,Female,Permanent Migrant,6,2.93,Major,08-08-2025
11,UTTARAKHAND,Mason,2850,37,Female,Permanent Migrant,6,2.64,Secondary,09-08-2025
11,UTTARAKHAND,Electrician,1748,37,Female,Permanent Migrant,4,3.28,Secondary,10-08-2025
11,UTTARAKHAND,Blacksmith,4925,37,Female,Permanent Migrant,2,3.77,Secondary,11-08-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,12-08-2025
11,UTTARAKHAND,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",4364,37,Female,Permanent Migrant,4,3.07,Major,13-08-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,14-08-2025
11,UTTARAKHAND,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",4585,37,Female,Permanent Migrant,6,2.93,Major,15-08-2025
11,UTTARAKHAND,Mason,2021,37,Female,Permanent Migrant,6,2.64,Secondary,16-08-2025
11,UTTARAKHAND,Harvesting/Winnowing/Threshing workers,4541,37,Female,Permanent Migrant,15,4.78,Secondary,17-08-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,18-08-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,19-08-2025
11,UTTARAKHAND,Weavers,1802,37,Female,Permanent Migrant,6,3.63,Secondary,20-08-2025
11,UTTARAKHAND,Harvesting/Winnowing/Threshing workers,2541,37,Female,Permanent Migrant,15,4.53,Secondary,21-08-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,22-08-2025
11,UTTARAKHAND,Mason,4146,37,Female,Permanent Migrant,3,2.83,Secondary,23-08-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,24-08-2025
11,UTTARAKHAND,Plumber,2208,37,Female,Permanent Migrant,15,4.09,Secondary,25-08-2025
11,UTTARAKHAND,Mason,2459,37,Female,Permanent Migrant,6,2.64,Secondary,26-08-2025
11,UTTARAKHAND,Fishermen-coastal/deep-sea,4365,37,Female,Permanent Migrant,4,2.57,Secondary,27-08-2025
11,UTTARAKHAND,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",2420,37,Female,Permanent Migrant,4,3.07,Major,28-08-2025
11,UTTARAKHAND,"Plant protection workers (applying pesticides, treating seeds, etc.)",4165,37,Female,Permanent Migrant,2,2.95,Secondary,29-08-2025
11,UTTARAKHAND,No Job,0,37,Female,Permanent Migrant,0,0,No Job,30-08-2025
11,UTTARAKHAND,Electrician,4486,37,Female,Permanent Migrant,4,3.28,Secondary,31-08-2025
12,HARYANA,No Job,0,51,Female,Temporary Migrant,0,0,No Job,01-06-2025
12,HARYANA,Harvesting/Winnowing/Threshing workers,3036,51,Female,Temporary Migrant,15,4.91,Secondary,02-06-2025
12,HARYANA,Weavers,3934,51,Female,Temporary Migrant,6,3.63,Secondary,03-06-2025
12,HARYANA,Weavers,2941,51,Female,Temporary Migrant,6,3.63,Secondary,04-06-2025
12,HARYANA,No Job,0,51,Female,Temporary Migrant,0,0,No Job,05-06-2025
12,HARYANA,Loggers and wood cutters,4531,51,Female,Temporary Migrant,13,3,Secondary,06-06-2025
12,HARYANA,Harvesting/Winnowing/Threshing workers,3207,51,Female,Temporary Migrant,10,3.12,Secondary,07-06-2025
12,HARYANA,Plumber,1224,51,Female,Temporary Migrant,15,4.29,Secondary,08-06-2025
12,HARYANA,"Picking workers (including Tea, Cotton, Tobacco and other commercial crops)",2233,51,Female,Temporary Migrant,12,4.09,Secondary,09-06-2025
12,HARYANA,No Job,0,51,Female,Temporary Migrant,0,0,No Job,10-06-2025
12,HARYANA,Mason,1688,51,Female,Temporary Migrant,9,3.6,Secondary,11-06-2025
12,HARYANA,No Job,0,51,Female,Temporary Migrant,0,0,No Job,12-06-2025
12,HARYANA,No Job,0,51,Female,Temporary Migrant,0,0,No Job,13-06-2025
12,HARYANA,No Job,0,51,Female,Temporary Migrant,0,0,No Job,14-06-2025
12,HARYANA,Electrician,2504,51,Female,Temporary Migrant,4,3.28,Secondary,15-06-2025
12,HARYANA,No Job,0,51,Female,Temporary Migrant,0,0,No Job,16-06-2025
12,HARYANA,Mason,4609,51,Female,Temporary Migrant,15,4.29,Secondary,17-06-2025
12,HARYANA,No Job,0,51,Female,Temporary Migrant,0,0,No Job,18-06-2025
12,HARYANA,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",3943,51,Female,Temporary Migrant,4,3.07,Major,19-06-2025
12,HARYANA,Weavers,1559,51,Female,Temporary Migrant,6,3.63,Secondary,20-06-2025
12,HARYANA,Mason,2004,51,Female,Temporary Migrant,15,4.1,Secondary,21-06-2025
12,HARYANA,Mason,2195,51,Female,Temporary Migrant,9,3.6,Secondary,22-06-2025
12,HARYANA,No Job,0,51,Female,Temporary Migrant,0,0,No Job,23-06-2025
12,HARYANA,Fishermen-coastal/deep-sea,1532,51,Female,Temporary Migrant,4,2.57,Secondary,24-06-2025
12,HARYANA,No Job,0,51,Female,Temporary Migrant,0,0,No Job,25-06-2025
12,HARYANA,Sweeping/cleaning workers,2229,51,Female,Temporary Migrant,15,2.96,Secondary,26-06-2025
12,HARYANA,No Job,0,51,Female,Temporary Migrant,0,0,No Job,27-06-2025
12,HARYANA,Plumber,4457,51,Female,Temporary Migrant,15,4.09,Secondary,28-06-2025
12,HARYANA,Fishermen-coastal/deep-sea,4571,51,Female,Temporary Migrant,2,3.64,Secondary,29-06-2025
12,HARYANA,Plumber,1038,51,Female,Temporary Migrant,15,4.29,Secondary,30-06-2025
12,HARYANA,Sweeping/cleaning workers,4302,51,Female,Temporary Migrant,15,2.96,Secondary,01-07-2025
